model,class,idx,recall,precision,ap
RandomForest,Potassium,70,0.351759,0.937529,0.911816
RandomForest,Potassium,71,0.356784,0.937529,0.911816
RandomForest,Potassium,72,0.361809,0.937529,0.911816
RandomForest,Potassium,73,0.366834,0.937529,0.911816
RandomForest,Potassium,74,0.371859,0.937529,0.911816
RandomForest,Potassium,75,0.376884,0.937529,0.911816
RandomForest,Potassium,76,0.381910,0.937529,0.911816
RandomForest,Potassium,77,0.386935,0.933813,0.911816
RandomForest,Potassium,78,0.391960,0.933813,0.911816
RandomForest,Potassium,79,0.396985,0.933813,0.911816
RandomForest,Potassium,80,0.402010,0.933813,0.911816
RandomForest,Potassium,81,0.407035,0.933134,0.911816
RandomForest,Potassium,82,0.412060,0.933134,0.911816
RandomForest,Potassium,83,0.417085,0.933134,0.911816
RandomForest,Potassium,84,0.422111,0.933134,0.911816
RandomForest,Potassium,85,0.427136,0.933134,0.911816
RandomForest,Potassium,86,0.432161,0.933134,0.911816
RandomForest,Potassium,87,0.437186,0.933134,0.911816
RandomForest,Potassium,88,0.442211,0.933134,0.911816
RandomForest,Potassium,89,0.447236,0.933134,0.911816
RandomForest,Potassium,90,0.452261,0.933134,0.911816
RandomForest,Potassium,91,0.457286,0.930224,0.911816
RandomForest,Potassium,92,0.462312,0.930224,0.911816
RandomForest,Potassium,93,0.467337,0.930224,0.911816
RandomForest,Potassium,94,0.472362,0.930224,0.911816
RandomForest,Potassium,95,0.477387,0.930224,0.911816
RandomForest,Potassium,96,0.482412,0.930224,0.911816
RandomForest,Potassium,97,0.487437,0.930224,0.911816
RandomForest,Potassium,98,0.492462,0.930224,0.911816
RandomForest,Potassium,99,0.497487,0.930224,0.911816
RandomForest,Potassium,100,0.502513,0.930224,0.911816
RandomForest,Potassium,101,0.507538,0.929376,0.911816
RandomForest,Potassium,102,0.512563,0.929376,0.911816
RandomForest,Potassium,103,0.517588,0.929376,0.911816
RandomForest,Potassium,104,0.522613,0.929376,0.911816
RandomForest,Potassium,105,0.527638,0.929376,0.911816
RandomForest,Potassium,106,0.532663,0.929376,0.911816
RandomForest,Potassium,107,0.537688,0.929376,0.911816
RandomForest,Potassium,108,0.542714,0.929376,0.911816
RandomForest,Potassium,109,0.547739,0.929376,0.911816
RandomForest,Potassium,110,0.552764,0.929376,0.911816
RandomForest,Potassium,111,0.557789,0.929376,0.911816
RandomForest,Potassium,112,0.562814,0.929376,0.911816
RandomForest,Potassium,113,0.567839,0.929376,0.911816
RandomForest,Potassium,114,0.572864,0.929376,0.911816
RandomForest,Potassium,115,0.577889,0.929376,0.911816
RandomForest,Potassium,116,0.582915,0.929376,0.911816
RandomForest,Potassium,117,0.587940,0.921483,0.911816
RandomForest,Potassium,118,0.592965,0.921483,0.911816
RandomForest,Potassium,119,0.597990,0.921483,0.911816
RandomForest,Potassium,120,0.603015,0.921483,0.911816
RandomForest,Potassium,121,0.608040,0.921483,0.911816
RandomForest,Potassium,122,0.613065,0.920581,0.911816
RandomForest,Potassium,123,0.618090,0.917439,0.911816
RandomForest,Potassium,124,0.623116,0.913609,0.911816
RandomForest,Potassium,125,0.628141,0.913609,0.911816
RandomForest,Potassium,126,0.633166,0.907977,0.911816
RandomForest,Potassium,127,0.638191,0.907977,0.911816
RandomForest,Potassium,128,0.643216,0.907977,0.911816
RandomForest,Potassium,129,0.648241,0.907977,0.911816
RandomForest,Potassium,130,0.653266,0.907967,0.911816
RandomForest,Potassium,131,0.658291,0.907967,0.911816
RandomForest,Potassium,132,0.663317,0.907967,0.911816
RandomForest,Potassium,133,0.668342,0.907967,0.911816
RandomForest,Potassium,134,0.673367,0.907967,0.911816
RandomForest,Potassium,135,0.678392,0.907967,0.911816
RandomForest,Potassium,136,0.683417,0.907967,0.911816
RandomForest,Potassium,137,0.688442,0.907967,0.911816
RandomForest,Potassium,138,0.693467,0.898563,0.911816
RandomForest,Potassium,139,0.698492,0.898563,0.911816
RandomForest,Potassium,140,0.703518,0.898563,0.911816
RandomForest,Potassium,141,0.708543,0.898563,0.911816
RandomForest,Potassium,142,0.713568,0.898563,0.911816
RandomForest,Potassium,143,0.718593,0.898563,0.911816
RandomForest,Potassium,144,0.723618,0.898563,0.911816
RandomForest,Potassium,145,0.728643,0.898563,0.911816
RandomForest,Potassium,146,0.733668,0.898563,0.911816
RandomForest,Potassium,147,0.738693,0.888135,0.911816
RandomForest,Potassium,148,0.743719,0.888135,0.911816
RandomForest,Potassium,149,0.748744,0.888135,0.911816
RandomForest,Potassium,150,0.753769,0.886841,0.911816
RandomForest,Potassium,151,0.758794,0.883344,0.911816
RandomForest,Potassium,152,0.763819,0.883344,0.911816
RandomForest,Potassium,153,0.768844,0.883344,0.911816
RandomForest,Potassium,154,0.773869,0.880449,0.911816
RandomForest,Potassium,155,0.778894,0.879696,0.911816
RandomForest,Potassium,156,0.783920,0.877501,0.911816
RandomForest,Potassium,157,0.788945,0.877501,0.911816
RandomForest,Potassium,158,0.793970,0.877501,0.911816
RandomForest,Potassium,159,0.798995,0.877501,0.911816
RandomForest,Potassium,160,0.804020,0.877501,0.911816
RandomForest,Potassium,161,0.809045,0.877501,0.911816
RandomForest,Potassium,162,0.814070,0.877501,0.911816
RandomForest,Potassium,163,0.819095,0.877501,0.911816
RandomForest,Potassium,164,0.824121,0.877501,0.911816
RandomForest,Potassium,165,0.829146,0.877501,0.911816
RandomForest,Potassium,166,0.834171,0.877501,0.911816
RandomForest,Potassium,167,0.839196,0.868392,0.911816
RandomForest,Potassium,168,0.844221,0.868392,0.911816
RandomForest,Potassium,169,0.849246,0.868392,0.911816
RandomForest,Potassium,170,0.854271,0.868392,0.911816
RandomForest,Potassium,171,0.859296,0.868392,0.911816
RandomForest,Potassium,172,0.864322,0.853898,0.911816
RandomForest,Potassium,173,0.869347,0.853898,0.911816
RandomForest,Potassium,174,0.874372,0.853898,0.911816
RandomForest,Potassium,175,0.879397,0.853898,0.911816
RandomForest,Potassium,176,0.884422,0.853898,0.911816
RandomForest,Potassium,177,0.889447,0.853898,0.911816
RandomForest,Potassium,178,0.894472,0.853898,0.911816
RandomForest,Potassium,179,0.899497,0.853898,0.911816
RandomForest,Potassium,180,0.904523,0.851727,0.911816
RandomForest,Potassium,181,0.909548,0.851727,0.911816
RandomForest,Potassium,182,0.914573,0.851727,0.911816
RandomForest,Potassium,183,0.919598,0.851727,0.911816
RandomForest,Potassium,184,0.924623,0.847631,0.911816
RandomForest,Potassium,185,0.929648,0.847631,0.911816
RandomForest,Potassium,186,0.934673,0.845001,0.911816
RandomForest,Potassium,187,0.939698,0.845001,0.911816
RandomForest,Potassium,188,0.944724,0.823629,0.911816
RandomForest,Potassium,189,0.949749,0.822301,0.911816
RandomForest,Potassium,190,0.954774,0.822301,0.911816
RandomForest,Potassium,191,0.959799,0.821312,0.911816
RandomForest,Potassium,192,0.964824,0.821312,0.911816
RandomForest,Potassium,193,0.969849,0.821312,0.911816
RandomForest,Potassium,194,0.974874,0.820000,0.911816
RandomForest,Potassium,195,0.979899,0.820000,0.911816
RandomForest,Potassium,196,0.984925,0.820000,0.911816
RandomForest,Potassium,197,0.989950,0.820000,0.911816
RandomForest,Potassium,198,0.994975,0.820000,0.911816
RandomForest,Potassium,199,1.000000,0.820000,0.911816
