model,class,idx,recall,precision,ap
SVM,Potassium,106,0.532663,0.909376,0.891816
SVM,Potassium,107,0.537688,0.909376,0.891816
SVM,Potassium,108,0.542714,0.909376,0.891816
SVM,Potassium,109,0.547739,0.909376,0.891816
SVM,Potassium,110,0.552764,0.909376,0.891816
SVM,Potassium,111,0.557789,0.909376,0.891816
SVM,Potassium,112,0.562814,0.909376,0.891816
SVM,Potassium,113,0.567839,0.909376,0.891816
SVM,Potassium,114,0.572864,0.909376,0.891816
SVM,Potassium,115,0.577889,0.909376,0.891816
SVM,Potassium,116,0.582915,0.909376,0.891816
SVM,Potassium,117,0.587940,0.901483,0.891816
SVM,Potassium,118,0.592965,0.901483,0.891816
SVM,Potassium,119,0.597990,0.901483,0.891816
SVM,Potassium,120,0.603015,0.901483,0.891816
SVM,Potassium,121,0.608040,0.901483,0.891816
SVM,Potassium,122,0.613065,0.900581,0.891816
SVM,Potassium,123,0.618090,0.897439,0.891816
SVM,Potassium,124,0.623116,0.893609,0.891816
SVM,Potassium,125,0.628141,0.893609,0.891816
SVM,Potassium,126,0.633166,0.887977,0.891816
SVM,Potassium,127,0.638191,0.887977,0.891816
SVM,Potassium,128,0.643216,0.887977,0.891816
SVM,Potassium,129,0.648241,0.887977,0.891816
SVM,Potassium,130,0.653266,0.887967,0.891816
SVM,Potassium,131,0.658291,0.887967,0.891816
SVM,Potassium,132,0.663317,0.887967,0.891816
SVM,Potassium,133,0.668342,0.887967,0.891816
SVM,Potassium,134,0.673367,0.887967,0.891816
SVM,Potassium,135,0.678392,0.887967,0.891816
SVM,Potassium,136,0.683417,0.887967,0.891816
SVM,Potassium,137,0.688442,0.887967,0.891816
SVM,Potassium,138,0.693467,0.878563,0.891816
SVM,Potassium,139,0.698492,0.878563,0.891816
SVM,Potassium,140,0.703518,0.878563,0.891816
SVM,Potassium,141,0.708543,0.878563,0.891816
SVM,Potassium,142,0.713568,0.878563,0.891816
SVM,Potassium,143,0.718593,0.878563,0.891816
SVM,Potassium,144,0.723618,0.878563,0.891816
SVM,Potassium,145,0.728643,0.878563,0.891816
SVM,Potassium,146,0.733668,0.878563,0.891816
SVM,Potassium,147,0.738693,0.868135,0.891816
SVM,Potassium,148,0.743719,0.868135,0.891816
SVM,Potassium,149,0.748744,0.868135,0.891816
SVM,Potassium,150,0.753769,0.866841,0.891816
SVM,Potassium,151,0.758794,0.863344,0.891816
SVM,Potassium,152,0.763819,0.863344,0.891816
SVM,Potassium,153,0.768844,0.863344,0.891816
SVM,Potassium,154,0.773869,0.860449,0.891816
SVM,Potassium,155,0.778894,0.859696,0.891816
SVM,Potassium,156,0.783920,0.857501,0.891816
SVM,Potassium,157,0.788945,0.857501,0.891816
SVM,Potassium,158,0.793970,0.857501,0.891816
SVM,Potassium,159,0.798995,0.857501,0.891816
SVM,Potassium,160,0.804020,0.857501,0.891816
SVM,Potassium,161,0.809045,0.857501,0.891816
SVM,Potassium,162,0.814070,0.857501,0.891816
SVM,Potassium,163,0.819095,0.857501,0.891816
SVM,Potassium,164,0.824121,0.857501,0.891816
SVM,Potassium,165,0.829146,0.857501,0.891816
SVM,Potassium,166,0.834171,0.857501,0.891816
SVM,Potassium,167,0.839196,0.848392,0.891816
SVM,Potassium,168,0.844221,0.848392,0.891816
SVM,Potassium,169,0.849246,0.848392,0.891816
SVM,Potassium,170,0.854271,0.848392,0.891816
SVM,Potassium,171,0.859296,0.848392,0.891816
SVM,Potassium,172,0.864322,0.833898,0.891816
SVM,Potassium,173,0.869347,0.833898,0.891816
SVM,Potassium,174,0.874372,0.833898,0.891816
SVM,Potassium,175,0.879397,0.833898,0.891816
SVM,Potassium,176,0.884422,0.833898,0.891816
SVM,Potassium,177,0.889447,0.833898,0.891816
SVM,Potassium,178,0.894472,0.833898,0.891816
SVM,Potassium,179,0.899497,0.833898,0.891816
SVM,Potassium,180,0.904523,0.831727,0.891816
SVM,Potassium,181,0.909548,0.831727,0.891816
SVM,Potassium,182,0.914573,0.831727,0.891816
SVM,Potassium,183,0.919598,0.831727,0.891816
SVM,Potassium,184,0.924623,0.827631,0.891816
SVM,Potassium,185,0.929648,0.827631,0.891816
SVM,Potassium,186,0.934673,0.825001,0.891816
SVM,Potassium,187,0.939698,0.825001,0.891816
SVM,Potassium,188,0.944724,0.803629,0.891816
SVM,Potassium,189,0.949749,0.802301,0.891816
SVM,Potassium,190,0.954774,0.802301,0.891816
SVM,Potassium,191,0.959799,0.801312,0.891816
SVM,Potassium,192,0.964824,0.801312,0.891816
SVM,Potassium,193,0.969849,0.801312,0.891816
SVM,Potassium,194,0.974874,0.800000,0.891816
SVM,Potassium,195,0.979899,0.800000,0.891816
SVM,Potassium,196,0.984925,0.800000,0.891816
SVM,Potassium,197,0.989950,0.800000,0.891816
SVM,Potassium,198,0.994975,0.800000,0.891816
SVM,Potassium,199,1.000000,0.800000,0.891816
