model,class,idx,recall,precision,ap
EfficientNetB0,Potassium,24,0.120603,0.976037,0.952454
EfficientNetB0,Potassium,25,0.125628,0.976037,0.952454
EfficientNetB0,Potassium,26,0.130653,0.976037,0.952454
EfficientNetB0,Potassium,27,0.135678,0.976037,0.952454
EfficientNetB0,Potassium,28,0.140704,0.976037,0.952454
EfficientNetB0,Potassium,29,0.145729,0.976037,0.952454
EfficientNetB0,Potassium,30,0.150754,0.976037,0.952454
EfficientNetB0,Potassium,31,0.155779,0.976037,0.952454
EfficientNetB0,Potassium,32,0.160804,0.976037,0.952454
EfficientNetB0,Potassium,33,0.165829,0.976037,0.952454
EfficientNetB0,Potassium,34,0.170854,0.976037,0.952454
EfficientNetB0,Potassium,35,0.175879,0.976037,0.952454
EfficientNetB0,Potassium,36,0.180905,0.976037,0.952454
EfficientNetB0,Potassium,37,0.185930,0.976037,0.952454
EfficientNetB0,Potassium,38,0.190955,0.976037,0.952454
EfficientNetB0,Potassium,39,0.195980,0.976037,0.952454
EfficientNetB0,Potassium,40,0.201005,0.976037,0.952454
EfficientNetB0,Potassium,41,0.206030,0.976037,0.952454
EfficientNetB0,Potassium,42,0.211055,0.976037,0.952454
EfficientNetB0,Potassium,43,0.216080,0.976037,0.952454
EfficientNetB0,Potassium,44,0.221106,0.976037,0.952454
EfficientNetB0,Potassium,45,0.226131,0.976037,0.952454
EfficientNetB0,Potassium,46,0.231156,0.976037,0.952454
EfficientNetB0,Potassium,47,0.236181,0.976037,0.952454
EfficientNetB0,Potassium,48,0.241206,0.976037,0.952454
EfficientNetB0,Potassium,49,0.246231,0.976037,0.952454
EfficientNetB0,Potassium,50,0.251256,0.976037,0.952454
EfficientNetB0,Potassium,51,0.256281,0.976037,0.952454
EfficientNetB0,Potassium,52,0.261307,0.976037,0.952454
EfficientNetB0,Potassium,53,0.266332,0.976037,0.952454
EfficientNetB0,Potassium,54,0.271357,0.976037,0.952454
EfficientNetB0,Potassium,55,0.276382,0.974211,0.952454
EfficientNetB0,Potassium,56,0.281407,0.974211,0.952454
EfficientNetB0,Potassium,57,0.286432,0.974211,0.952454
EfficientNetB0,Potassium,58,0.291457,0.974211,0.952454
EfficientNetB0,Potassium,59,0.296482,0.974211,0.952454
EfficientNetB0,Potassium,60,0.301508,0.974211,0.952454
EfficientNetB0,Potassium,61,0.306533,0.974211,0.952454
EfficientNetB0,Potassium,62,0.311558,0.974211,0.952454
EfficientNetB0,Potassium,63,0.316583,0.974211,0.952454
EfficientNetB0,Potassium,64,0.321608,0.974211,0.952454
EfficientNetB0,Potassium,65,0.326633,0.974211,0.952454
EfficientNetB0,Potassium,66,0.331658,0.974211,0.952454
EfficientNetB0,Potassium,67,0.336683,0.973297,0.952454
EfficientNetB0,Potassium,68,0.341709,0.973297,0.952454
EfficientNetB0,Potassium,69,0.346734,0.973297,0.952454
EfficientNetB0,Potassium,70,0.351759,0.973297,0.952454
EfficientNetB0,Potassium,71,0.356784,0.973297,0.952454
EfficientNetB0,Potassium,72,0.361809,0.973297,0.952454
EfficientNetB0,Potassium,73,0.366834,0.973297,0.952454
EfficientNetB0,Potassium,74,0.371859,0.973297,0.952454
EfficientNetB0,Potassium,75,0.376884,0.973297,0.952454
EfficientNetB0,Potassium,76,0.381910,0.973297,0.952454
EfficientNetB0,Potassium,77,0.386935,0.970011,0.952454
EfficientNetB0,Potassium,78,0.391960,0.970011,0.952454
EfficientNetB0,Potassium,79,0.396985,0.970011,0.952454
EfficientNetB0,Potassium,80,0.402010,0.970011,0.952454
EfficientNetB0,Potassium,81,0.407035,0.969543,0.952454
EfficientNetB0,Potassium,82,0.412060,0.969543,0.952454
EfficientNetB0,Potassium,83,0.417085,0.969543,0.952454
EfficientNetB0,Potassium,84,0.422111,0.969543,0.952454
EfficientNetB0,Potassium,85,0.427136,0.969543,0.952454
EfficientNetB0,Potassium,86,0.432161,0.969543,0.952454
EfficientNetB0,Potassium,87,0.437186,0.969543,0.952454
EfficientNetB0,Potassium,88,0.442211,0.969543,0.952454
EfficientNetB0,Potassium,89,0.447236,0.969543,0.952454
EfficientNetB0,Potassium,90,0.452261,0.969543,0.952454
EfficientNetB0,Potassium,91,0.457286,0.967268,0.952454
EfficientNetB0,Potassium,92,0.462312,0.967268,0.952454
EfficientNetB0,Potassium,93,0.467337,0.967268,0.952454
EfficientNetB0,Potassium,94,0.472362,0.967268,0.952454
EfficientNetB0,Potassium,95,0.477387,0.967268,0.952454
EfficientNetB0,Potassium,96,0.482412,0.967268,0.952454
EfficientNetB0,Potassium,97,0.487437,0.967268,0.952454
EfficientNetB0,Potassium,98,0.492462,0.967268,0.952454
EfficientNetB0,Potassium,99,0.497487,0.967268,0.952454
EfficientNetB0,Potassium,100,0.502513,0.967268,0.952454
EfficientNetB0,Potassium,101,0.507538,0.967230,0.952454
EfficientNetB0,Potassium,102,0.512563,0.967230,0.952454
EfficientNetB0,Potassium,103,0.517588,0.967230,0.952454
EfficientNetB0,Potassium,104,0.522613,0.967230,0.952454
EfficientNetB0,Potassium,105,0.527638,0.967230,0.952454
EfficientNetB0,Potassium,106,0.532663,0.967230,0.952454
EfficientNetB0,Potassium,107,0.537688,0.967230,0.952454
EfficientNetB0,Potassium,108,0.542714,0.967230,0.952454
EfficientNetB0,Potassium,109,0.547739,0.967230,0.952454
EfficientNetB0,Potassium,110,0.552764,0.967230,0.952454
EfficientNetB0,Potassium,111,0.557789,0.967230,0.952454
EfficientNetB0,Potassium,112,0.562814,0.967230,0.952454
EfficientNetB0,Potassium,113,0.567839,0.967230,0.952454
EfficientNetB0,Potassium,114,0.572864,0.967230,0.952454
EfficientNetB0,Potassium,115,0.577889,0.967230,0.952454
EfficientNetB0,Potassium,116,0.582915,0.967230,0.952454
EfficientNetB0,Potassium,117,0.587940,0.961052,0.952454
EfficientNetB0,Potassium,118,0.592965,0.961052,0.952454
EfficientNetB0,Potassium,119,0.597990,0.961052,0.952454
EfficientNetB0,Potassium,120,0.603015,0.961052,0.952454
EfficientNetB0,Potassium,121,0.608040,0.961052,0.952454
EfficientNetB0,Potassium,122,0.613065,0.960804,0.952454
EfficientNetB0,Potassium,123,0.618090,0.957801,0.952454
EfficientNetB0,Potassium,124,0.623116,0.954112,0.952454
EfficientNetB0,Potassium,125,0.628141,0.954112,0.952454
EfficientNetB0,Potassium,126,0.633166,0.948769,0.952454
EfficientNetB0,Potassium,127,0.638191,0.948769,0.952454
EfficientNetB0,Potassium,128,0.643216,0.948769,0.952454
EfficientNetB0,Potassium,129,0.648241,0.948769,0.952454
EfficientNetB0,Potassium,130,0.653266,0.948769,0.952454
EfficientNetB0,Potassium,131,0.658291,0.948769,0.952454
EfficientNetB0,Potassium,132,0.663317,0.948769,0.952454
EfficientNetB0,Potassium,133,0.668342,0.948769,0.952454
EfficientNetB0,Potassium,134,0.673367,0.948769,0.952454
EfficientNetB0,Potassium,135,0.678392,0.948769,0.952454
EfficientNetB0,Potassium,136,0.683417,0.948769,0.952454
EfficientNetB0,Potassium,137,0.688442,0.948769,0.952454
EfficientNetB0,Potassium,138,0.693467,0.941311,0.952454
EfficientNetB0,Potassium,139,0.698492,0.941311,0.952454
EfficientNetB0,Potassium,140,0.703518,0.941311,0.952454
EfficientNetB0,Potassium,141,0.708543,0.941311,0.952454
EfficientNetB0,Potassium,142,0.713568,0.941311,0.952454
EfficientNetB0,Potassium,143,0.718593,0.941311,0.952454
EfficientNetB0,Potassium,144,0.723618,0.941311,0.952454
EfficientNetB0,Potassium,145,0.728643,0.941311,0.952454
EfficientNetB0,Potassium,146,0.733668,0.941311,0.952454
EfficientNetB0,Potassium,147,0.738693,0.932620,0.952454
EfficientNetB0,Potassium,148,0.743719,0.932620,0.952454
EfficientNetB0,Potassium,149,0.748744,0.932620,0.952454
EfficientNetB0,Potassium,150,0.753769,0.931959,0.952454
EfficientNetB0,Potassium,151,0.758794,0.928680,0.952454
EfficientNetB0,Potassium,152,0.763819,0.928680,0.952454
EfficientNetB0,Potassium,153,0.768844,0.928680,0.952454
EfficientNetB0,Potassium,154,0.773869,0.926456,0.952454
EfficientNetB0,Potassium,155,0.778894,0.925934,0.952454
EfficientNetB0,Potassium,156,0.783920,0.923973,0.952454
EfficientNetB0,Potassium,157,0.788945,0.923973,0.952454
EfficientNetB0,Potassium,158,0.793970,0.923973,0.952454
EfficientNetB0,Potassium,159,0.798995,0.923973,0.952454
EfficientNetB0,Potassium,160,0.804020,0.923973,0.952454
EfficientNetB0,Potassium,161,0.809045,0.923973,0.952454
EfficientNetB0,Potassium,162,0.814070,0.923973,0.952454
EfficientNetB0,Potassium,163,0.819095,0.923973,0.952454
EfficientNetB0,Potassium,164,0.824121,0.923973,0.952454
EfficientNetB0,Potassium,165,0.829146,0.923973,0.952454
EfficientNetB0,Potassium,166,0.834171,0.923973,0.952454
EfficientNetB0,Potassium,167,0.839196,0.917658,0.952454
EfficientNetB0,Potassium,168,0.844221,0.917658,0.952454
EfficientNetB0,Potassium,169,0.849246,0.917658,0.952454
EfficientNetB0,Potassium,170,0.854271,0.917658,0.952454
EfficientNetB0,Potassium,171,0.859296,0.917658,0.952454
EfficientNetB0,Potassium,172,0.864322,0.904577,0.952454
EfficientNetB0,Potassium,173,0.869347,0.904577,0.952454
EfficientNetB0,Potassium,174,0.874372,0.904577,0.952454
EfficientNetB0,Potassium,175,0.879397,0.904577,0.952454
EfficientNetB0,Potassium,176,0.884422,0.904577,0.952454
EfficientNetB0,Potassium,177,0.889447,0.904577,0.952454
EfficientNetB0,Potassium,178,0.894472,0.904577,0.952454
EfficientNetB0,Potassium,179,0.899497,0.904577,0.952454
EfficientNetB0,Potassium,180,0.904523,0.904577,0.952454
EfficientNetB0,Potassium,181,0.909548,0.904577,0.952454
EfficientNetB0,Potassium,182,0.914573,0.904577,0.952454
EfficientNetB0,Potassium,183,0.919598,0.904577,0.952454
EfficientNetB0,Potassium,184,0.924623,0.902086,0.952454
EfficientNetB0,Potassium,185,0.929648,0.902086,0.952454
EfficientNetB0,Potassium,186,0.934673,0.900141,0.952454
EfficientNetB0,Potassium,187,0.939698,0.900141,0.952454
EfficientNetB0,Potassium,188,0.944724,0.880000,0.952454
EfficientNetB0,Potassium,189,0.949749,0.880000,0.952454
EfficientNetB0,Potassium,190,0.954774,0.880000,0.952454
EfficientNetB0,Potassium,191,0.959799,0.880000,0.952454
EfficientNetB0,Potassium,192,0.964824,0.880000,0.952454
EfficientNetB0,Potassium,193,0.969849,0.880000,0.952454
EfficientNetB0,Potassium,194,0.974874,0.880000,0.952454
EfficientNetB0,Potassium,195,0.979899,0.880000,0.952454
EfficientNetB0,Potassium,196,0.984925,0.880000,0.952454
EfficientNetB0,Potassium,197,0.989950,0.880000,0.952454
EfficientNetB0,Potassium,198,0.994975,0.880000,0.952454
EfficientNetB0,Potassium,199,1.000000,0.880000,0.952454
